"id","screens_id","selection","hideflg","seqno","rowpos","colpos","width","type","dataprecision","datascale","indisp","editable","maxvalue","minvalue","edoptsize","edoptmaxlength","edoptrow","edoptcols","edoptvalue","sumkey","crtfield","expiredate","remark","persons_id_upd","update_ip","created_at","updated_at","pobjects_id_sfd","tblfields_id","paragraph","formatter","contents","subindisp"
304853,1561,0,0,300,0,0,120,char,0,0,0,0,0,0,0,1,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_opt_fix_flg,0,,2021-03-28 17:34:31,2021-03-28 17:34:31,14887,461,"","",,""
304854,1561,0,0,300,0,0,120,char,0,0,0,0,0,0,0,1,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_autocreate_ord,0,,2021-03-28 17:34:31,2021-03-28 17:34:31,7161,6661,"","",,""
304855,1561,0,0,300,0,0,120,numeric,3,0,0,0,0,0,0,3,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_autoinst_p,0,,2021-03-28 17:34:32,2021-03-28 17:34:32,16287,100072,"","",,""
304856,1561,0,0,300,0,0,120,char,0,0,0,0,0,0,0,3,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_lotno_proc,0,,2021-03-28 17:34:32,2021-03-28 17:34:32,19146,100924,"","",,""
304857,1561,0,0,300,0,0,120,numeric,3,0,0,0,0,0,0,3,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_autoact_p,0,,2021-03-28 17:34:32,2021-03-28 17:34:32,16288,2404,"","",,""
304858,1561,0,0,300,0,0,120,numeric,3,0,0,0,0,0,0,3,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_autoord_p,0,,2021-03-28 17:34:32,2021-03-28 17:34:32,16286,2406,"","",,""
304859,1561,0,0,300,0,0,120,numeric,38,2,0,0,0,0,0,22,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_duration,0,,2021-03-28 17:34:32,2021-03-28 17:34:32,3507,5034,"","",,""
304860,1561,0,0,300,0,0,120,char,0,0,0,0,0,0,0,4,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_units_lttime,0,,2021-03-28 17:34:32,2021-03-28 17:34:32,15967,5035,"","",,""
167726,1901,1,0,8888,26,1,132,numeric,0,4,0,1,0,0,22,22,0,0,,,,2099-12-31,auto_crt,0,"2019.06.12.2",2016-05-28 22:29:39,2016-05-28 22:29:39,15690,641,,,,
167727,1901,1,1,9999,0,0,132,numeric,0,0,0,0,0,0,22,22,0,0,,,,2099-12-31,auto_crt,0,"2019.06.12.2",2016-05-28 22:29:39,2016-05-28 22:29:39,14962,581,,,,
304861,1561,1,1,9992,0,0,120,numeric,38,0,0,0,0,0,0,22,0,0,"0",,opeitm,2099-12-31,auto add otherview  screenfield --->r_purreplyinputs opeitm_itm_id,0,,2021-03-28 17:34:32,2021-03-28 17:34:32,895,5031,"","",,""
