"id","remark","persons_id_upd","update_ip","created_at","expiredate","updated_at","code","contents","objecttype"
5381,,0,,2014-03-20 22:04:07,2099-12-31,2014-03-20 22:04:07,cust_billing_id,,view_field
5401,,0,,2014-03-23 17:53:32,2099-12-31,2014-03-23 17:53:32,loca_id_cust,,view_field
5402,,0,,2014-03-23 17:53:32,2099-12-31,2014-03-23 17:53:32,person_id_chrg,,view_field
5403,,0,,2014-03-23 17:53:33,2099-12-31,2014-03-23 17:53:33,loca_code_sect_chrg,,view_field
5404,,0,,2014-03-23 17:53:33,2099-12-31,2014-03-23 17:53:33,loca_name_sect_chrg,,view_field
5405,,0,,2014-03-23 17:53:33,2099-12-31,2014-03-23 17:53:33,cust_loca_id_cust,,view_field
5406,,0,,2014-03-23 17:53:33,2099-12-31,2014-03-23 17:53:33,loca_expiredate_cust,,view_field
5408,,0,,2014-03-24 21:55:17,2099-12-31,2014-03-24 21:55:17,cust_person_id_dflt,,view_field
5409,,0,,2014-03-24 21:55:17,2099-12-31,2014-03-24 21:55:17,person_id_dflt,,view_field
5410,,0,,2014-03-24 21:55:17,2099-12-31,2014-03-24 21:55:17,person_code_dflt,,view_field
5411,,0,,2014-03-24 21:55:17,2099-12-31,2014-03-24 21:55:17,person_name_dflt,,view_field
5412,,0,,2014-03-24 21:55:17,2099-12-31,2014-03-24 21:55:17,person_email_dflt,,view_field
5413,,0,,2014-03-24 21:55:17,2099-12-31,2014-03-24 21:55:17,loca_code_sect_dflt,,view_field
5414,,0,,2014-03-24 21:55:17,2099-12-31,2014-03-24 21:55:17,loca_name_sect_dflt,,view_field
5415,,0,,2014-03-24 21:55:17,2099-12-31,2014-03-24 21:55:17,usergroup_code_dflt,,view_field
5421,,0,,2014-04-13 00:16:59,2099-12-31,2014-04-13 00:16:59,view_pobjects,pobjectからviewのみ選択,view
5422,,0,,2014-04-13 00:18:00,2099-12-31,2014-04-13 00:18:00,scr_pobjects,pobjectからscreenのみ選択,view
5423,,0,,2014-04-13 00:19:51,2099-12-31,2014-04-13 00:19:51,view_pobjects,pobjectからviewのみ選択 screen画面,screen
5424,,0,,2014-04-13 00:20:43,2099-12-31,2014-04-13 00:20:43,scr_pobjects,pobjectからscreenのみ選択　screen画面,screen
5425,auto_crt,0,,2014-04-13 10:15:08,2099-12-31,2014-04-13 10:15:08,chrg_persons,,view
5426,auto_crt,0,,2014-04-13 10:15:31,2099-12-31,2014-04-13 10:15:31,chrg_persons,,screen
5427,,0,,2014-04-13 11:23:47,2099-12-31,2014-04-13 11:23:47,person_expiredate_chrg,,view_field
5428,,0,,2014-04-13 14:19:56,2099-12-31,2014-04-13 14:19:56,person_expiredate_upd,,view_field
5429,,0,,2014-04-13 14:27:08,2099-12-31,2014-04-13 14:27:08,loca_expiredate_billings,,view_field
5430,,0,,2014-04-13 14:27:21,2099-12-31,2014-04-13 14:27:21,person_expiredate_dflt,,view_field
5441,,0,,2014-04-20 13:32:44,2099-12-31,2014-04-20 13:32:44,loca_expiredate_from,,view_field
5442,,0,,2014-04-20 13:32:44,2099-12-31,2014-04-20 13:32:44,arvsch_person_id_upd,,view_field
5461,,0,,2014-04-29 16:50:44,2099-12-31,2014-04-29 16:50:44,screenfield_expiredate_ch,,view_field
5481,,0,,2014-04-29 17:44:13,2099-12-31,2014-04-29 17:44:13,loca_id_sect_chrg,,view_field
5501,,0,,2014-05-02 21:50:09,2099-12-31,2014-05-02 21:50:09,duration,,tbl_field
5502,,0,,2014-05-02 21:50:09,2099-12-31,2014-06-26 22:45:10,units_id_lttime,opeitmsのltの単位,tbl_field
5503,,0,,2014-05-03 22:49:26,2099-12-31,2014-05-03 22:49:26,arvinst_arvdate,,view_field
5504,,0,,2014-05-03 22:49:26,2099-12-31,2014-05-03 22:49:26,arvinst_sno_arvord,,view_field
5505,,0,,2014-05-03 22:49:26,2099-12-31,2014-05-03 22:49:26,arvinst_sno_arvact,,view_field
5506,,0,,2014-05-03 22:49:26,2099-12-31,2014-05-03 22:49:26,arvinst_lineno_arvord,,view_field
5507,,0,,2014-05-03 22:49:26,2099-12-31,2014-05-03 22:49:26,arvinst_cartonno,,view_field
5508,,0,,2014-05-03 22:49:26,2099-12-31,2014-05-03 22:49:26,arvinst_lineno_arvact,,view_field
5509,,0,,2014-05-03 22:49:26,2099-12-31,2014-05-03 22:49:26,arvinst_expiredate,,view_field
5510,,0,,2014-05-03 22:49:26,2099-12-31,2014-05-03 22:49:26,arvinst_itm_id,,view_field
5511,,0,,2014-05-03 22:49:27,2099-12-31,2014-05-03 22:49:27,arvinst_loca_id_from,,view_field
5512,,0,,2014-05-03 22:49:27,2099-12-31,2014-05-03 22:49:27,arvinst_qty_act,,view_field
5513,,0,,2014-05-03 22:49:27,2099-12-31,2014-05-03 22:49:27,arvinst_amt_act,,view_field
5514,,0,,2014-05-03 22:49:27,2099-12-31,2014-05-03 22:49:27,arvinst_loca_id,,view_field
5521,,0,,2014-05-04 15:15:16,2099-12-31,2014-05-04 15:15:16,arvord_loca_id,,view_field
5522,,0,,2014-05-04 15:15:16,2099-12-31,2014-05-04 15:15:16,arvord_arvdate,,view_field
5523,,0,,2014-05-04 15:15:17,2099-12-31,2014-05-04 15:15:17,arvord_loca_id_from,,view_field
5524,,0,,2014-05-04 15:15:17,2099-12-31,2014-05-04 15:15:17,arvord_tblid,,view_field
5525,,0,,2014-05-04 15:15:17,2099-12-31,2014-05-04 15:15:17,arvord_tblname,,view_field
5526,,0,,2014-05-04 15:15:17,2099-12-31,2014-05-04 15:15:17,arvord_person_id_upd,,view_field
5527,,0,,2014-05-04 15:15:17,2099-12-31,2014-05-04 15:15:17,arvord_sno_arvsch,,view_field
5528,,0,,2014-05-04 15:15:17,2099-12-31,2014-05-04 15:15:17,arvord_lineno_arvsch,,view_field
5529,,0,,2014-05-04 15:15:17,2099-12-31,2014-05-04 15:15:17,arvord_lineno_arvinst,,view_field
5530,,0,,2014-05-04 15:15:17,2099-12-31,2014-05-04 15:15:17,arvord_cartonno,,view_field
5531,,0,,2014-05-04 15:15:17,2099-12-31,2014-05-04 15:15:17,arvord_sno_arvinst,,view_field
5532,,0,,2014-05-04 15:15:17,2099-12-31,2014-05-04 15:15:17,arvord_expiredate,,view_field
5533,,0,,2014-05-04 15:15:17,2099-12-31,2014-05-04 15:15:17,arvord_itm_id,,view_field
5534,,0,,2014-05-04 15:17:39,2099-12-31,2014-05-04 15:17:39,arvact_remark,,view_field
5535,,0,,2014-05-04 15:17:39,2099-12-31,2014-05-04 15:17:39,arvact_created_at,,view_field
5536,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_weight,,view_field
5537,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_amt,,view_field
5538,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_loca_id_from,,view_field
5539,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_update_ip,,view_field
5540,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_id,,view_field
5541,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_tax,,view_field
5542,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_person_id_upd,,view_field
5543,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_loca_id,,view_field
5544,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_arvdate,,view_field
5545,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_lineno_arvinst,,view_field
5546,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_carton,,view_field
5547,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_cartonno,,view_field
5548,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_sno_arvinst,,view_field
5549,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_expiredate,,view_field
5550,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_updated_at,,view_field
5551,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_volume,,view_field
5552,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_qty,,view_field
5553,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_sno,,view_field
5554,,0,,2014-05-04 15:17:40,2099-12-31,2014-05-04 15:17:40,arvact_itm_id,,view_field
5555,,0,,2014-05-05 20:13:21,2099-12-31,2014-05-05 20:13:21,loca_expiredate_to,,view_field
5556,,0,,2014-05-05 20:13:21,2099-12-31,2014-05-05 20:13:21,shpsch_person_id_upd,,view_field
5561,,0,,2014-06-08 07:32:29,2099-12-31,2014-06-08 07:32:29,FPR,FPR(Fixed Period Requirements)　ロットまとめ,tbl_field
5581,aaa,0,,2014-06-08 07:43:03,2099-12-31,2014-06-09 21:56:07,fixors,Fixed order Requirements Table まとめオーダテーブル,tbl
5613,,0,,2014-06-14 09:23:52,2099-12-31,2014-06-14 09:23:52,chrgpersons,担当者テーブル,tbl
5624,,0,,2014-06-14 12:50:10,2099-12-31,2014-06-14 12:50:10,pobject_expiredate_view,,view_field
5625,,0,,2014-06-14 12:50:10,2099-12-31,2014-06-14 12:50:10,pobject_id_view,,view_field
5626,,0,,2014-06-14 12:50:10,2099-12-31,2014-06-14 12:50:10,pobject_expiredate_scr,,view_field
5627,,0,,2014-06-14 12:50:11,2099-12-31,2014-06-14 12:50:11,pobject_id_scr,,view_field
5641,auto_crt,0,,2014-06-14 21:01:12,2099-12-31,2014-06-14 21:01:12,r_chrgpersons,,screen
5642,auto_crt,0,,2014-06-14 21:03:15,2099-12-31,2014-06-14 21:03:15,r_chrgpersons,,view
5661,,0,,2014-06-14 21:48:30,2099-12-31,2014-06-14 21:48:30,blkuky_person_id_upd,,view_field
5681,,0,,2014-06-14 22:04:38,2099-12-31,2014-06-14 22:04:38,pobject_expiredate_sfd,,view_field
5701,auto_crt,0,,2014-06-14 22:22:07,2099-12-31,2014-06-14 22:22:07,fld_pobjects,,view
5702,auto_crt,0,,2014-06-14 22:22:27,2099-12-31,2014-06-14 22:22:27,fld_pobjects,,screen
5703,,0,,2014-06-14 22:47:56,2099-12-31,2014-06-14 22:47:56,chrgpersons_id,,tbl_field
5705,,0,,2014-06-14 23:00:18,2099-12-31,2014-06-14 23:00:18,pobject_expiredate_fld,,view_field
5721,auto_crt,0,,2014-06-15 02:52:25,2099-12-31,2014-06-15 02:52:25,sfd_pobjects,,screen
5722,auto_crt,0,,2014-06-15 02:52:43,2099-12-31,2014-06-15 02:52:43,sfd_pobjects,,view
5723,,0,,2014-06-15 03:11:31,2099-12-31,2014-06-15 03:11:31,screenfiled_screen_id,,view_field
5741,,0,,2014-06-16 20:17:40,2099-12-31,2014-06-16 20:17:40,tbl_pobjects,,view
5742,,0,,2014-06-16 20:18:30,2099-12-31,2014-06-16 20:18:30,tbl_pobjects,,screen
5762,,0,,2014-06-16 22:46:11,2099-12-31,2014-06-16 22:46:11,sno_purinst,,tbl_field
5763,,0,,2014-06-16 22:47:35,2099-12-31,2014-06-16 22:47:35,dealers_id,,tbl_field
5764,,0,,2014-06-16 22:50:51,2099-12-31,2014-07-02 22:57:44,prjnoflg,"まとめオーダフラグ
1バイト目
0:共通
1:受注毎
2:得意先事
3:プロジェクト毎
4:プロジェクト毎+受注毎
5:納入先毎

2バイト目  予備　
　1バイト目と同じ
",tbl_field
5765,,0,,2014-06-16 22:52:59,2099-12-31,2014-06-16 22:52:59,prjnos_id,,tbl_field
5767,,0,,2014-06-16 22:56:55,2099-12-31,2014-06-16 22:56:55,sno_pursch,,tbl_field
5781,,0,,2014-06-17 21:11:54,2099-01-01,2014-06-17 21:11:54,locas_id_dealer,,tbl_field
5782,,0,,2014-06-17 21:14:01,2099-12-31,2014-06-17 21:14:01,chrgperson_updated_at,,view_field
5783,,0,,2014-06-17 21:14:01,2099-12-31,2014-06-17 21:14:01,chrgperson_created_at,,view_field
5784,,0,,2014-06-17 21:14:01,2099-12-31,2014-06-17 21:14:01,chrgperson_update_ip,,view_field
5785,,0,,2014-06-17 21:14:01,2099-12-31,2014-06-17 21:14:01,chrgperson_expiredate,,view_field
5786,,0,,2014-06-17 21:14:01,2099-12-31,2014-06-17 21:14:01,chrgperson_remark,,view_field
5787,,0,,2014-06-17 21:14:01,2099-12-31,2014-06-17 21:14:01,chrgperson_id,,view_field
5788,,0,,2014-06-17 21:14:02,2099-12-31,2014-06-17 21:14:02,loca_id_dealer,,view_field
5789,,0,,2014-06-17 21:14:02,2099-12-31,2014-06-17 21:14:02,loca_expiredate_dealer,,view_field
5790,,0,,2014-06-17 21:14:02,2099-12-31,2014-06-17 21:14:02,dealer_chrgperson_id,,view_field
5791,,0,,2014-06-17 21:14:02,2099-12-31,2014-06-17 21:14:02,chrgperson_person_id_chrg,,view_field
5792,,0,,2014-06-17 21:14:02,2099-12-31,2014-06-17 21:14:02,chrgperson_person_id_upd,,view_field
5801,,0,,2014-06-17 22:33:25,2099-12-31,2014-06-17 22:33:25,person_id_upd_upd,,view_field
5802,,0,,2014-06-17 22:33:25,2099-12-31,2014-06-17 22:33:25,person_code_upd_upd,,view_field
5803,,0,,2014-06-17 22:33:25,2099-12-31,2014-06-17 22:33:25,person_name_upd_upd,,view_field
5804,,0,,2014-06-17 22:33:25,2099-12-31,2014-06-17 22:33:25,person_expiredate_upd_upd,,view_field
5805,,0,,2014-06-17 22:39:23,2099-12-31,2014-06-17 22:39:23,opeitm_remark,,view_field
5806,,0,,2014-06-17 22:39:23,2099-12-31,2014-06-17 22:39:23,unit_expiredate_lttime,,view_field
5807,,0,,2014-06-17 22:39:23,2099-12-31,2014-06-17 22:39:23,unit_id_lttime,,view_field
5821,,0,,2014-06-18 00:04:30,2099-12-31,2014-06-18 00:04:30,pobject_expiredate_rep,,view_field
5822,,0,,2014-06-18 00:04:30,2099-12-31,2014-06-18 00:04:30,pobject_id_rep,,view_field
5823,,0,,2014-06-18 00:05:29,2099-12-31,2014-06-18 00:05:29,screen_pobject_id_view_ub,,view_field
5824,,0,,2014-06-18 00:05:29,2099-12-31,2014-06-18 00:05:29,pobject_expiredate_view_ub,,view_field
5825,,0,,2014-06-18 00:05:29,2099-12-31,2014-06-18 00:05:29,pobject_id_view_ub,,view_field
5826,,0,,2014-06-18 00:05:29,2099-12-31,2014-06-18 00:05:29,screen_id_ub,,view_field
5827,,0,,2014-06-18 00:05:29,2099-12-31,2014-06-18 00:05:29,screen_pobject_id_scr_ub,,view_field
5828,,0,,2014-06-18 00:05:29,2099-12-31,2014-06-18 00:05:29,pobject_expiredate_scr_ub,,view_field
5829,,0,,2014-06-18 00:05:29,2099-12-31,2014-06-18 00:05:29,pobject_id_scr_ub,,view_field
5830,,0,,2014-06-18 00:05:29,2099-12-31,2014-06-18 00:05:29,screen_screenlevel_id_ub,,view_field
5831,,0,,2014-06-18 00:05:29,2099-12-31,2014-06-18 00:05:29,screenlevel_id_ub,,view_field
5832,,0,,2014-06-18 00:05:30,2099-12-31,2014-06-18 00:05:30,screenlevel_expiredate_ub,,view_field
5833,,0,,2014-06-18 00:05:30,2099-12-31,2014-06-18 00:05:30,usebutton_person_id_upd,,view_field
5834,,0,,2014-06-18 00:05:30,2099-12-31,2014-06-18 00:05:30,screen_expiredate_ub,,view_field
5835,,0,,2014-06-18 00:34:50,2099-12-31,2014-06-18 00:34:50,dealer_person_id_upd,,view_field
5841,,0,,2014-06-18 21:00:25,2099-12-31,2014-06-18 21:00:25,opeitms_id,,tbl_field
5842,,0,,2014-06-18 21:00:25,2099-12-31,2014-06-18 21:00:25,itms_id_nditm,,tbl_field
5843,,0,,2014-06-18 21:00:25,2099-12-31,2014-06-18 21:00:25,parenum,,tbl_field
5844,,0,,2014-06-18 21:00:25,2099-12-31,2014-06-18 21:00:25,chilnum,,tbl_field
5845,,0,,2014-06-18 21:00:25,2099-12-31,2014-06-18 21:00:25,consumunitqty,,tbl_field
5846,,0,,2014-06-18 21:00:25,2099-12-31,2014-06-18 21:00:25,locas_id_nditm,,tbl_field
5847,,0,,2014-06-18 21:14:39,2099-12-31,2014-06-18 21:14:39,loca_id_nditm,,view_field
5848,,0,,2014-06-18 21:14:39,2099-12-31,2014-06-18 21:14:39,loca_expiredate_nditm,,view_field
5849,,0,,2014-06-18 21:14:40,2099-12-31,2014-06-18 21:14:40,itm_unit_id_nditm,,view_field
5850,,0,,2014-06-18 21:14:40,2099-12-31,2014-06-18 21:14:40,unit_expiredate_nditm,,view_field
5851,,0,,2014-06-18 21:14:40,2099-12-31,2014-06-18 21:14:40,unit_id_nditm,,view_field
5852,,0,,2014-06-18 21:14:40,2099-12-31,2014-06-18 21:14:40,itm_id_nditm,,view_field
5853,,0,,2014-06-18 21:14:40,2099-12-31,2014-06-18 21:14:40,itm_expiredate_nditm,,view_field
5854,,0,,2014-06-19 20:26:10,2099-12-31,2014-06-19 20:26:10,custord_chrgperson_id,,view_field
5861,,0,,2014-06-19 22:02:47,2099-12-31,2014-06-19 22:02:47,locas_id_sect_chrg,,view_field
5881,,0,,2014-06-21 10:11:58,2099-12-31,2014-06-27 23:36:08,chilscreen_grp,"一つの項目では親が決まらないとき、複数の項目をまとめるkey
",view_field
5882,,0,,2014-06-21 10:11:59,2099-12-31,2014-06-21 10:11:59,pobject_expiredate_sfd_ch,,view_field
5883,,0,,2014-06-21 10:12:00,2099-12-31,2014-06-21 10:12:00,screen_expiredate_ch,,view_field
5884,,0,,2014-06-21 10:12:00,2099-12-31,2014-06-21 10:12:00,pobject_expiredate_view_ch,,view_field
5885,,0,,2014-06-21 10:12:00,2099-12-31,2014-06-21 10:12:00,pobject_id_view_ch,,view_field
5886,,0,,2014-06-21 10:12:00,2099-12-31,2014-06-21 10:12:00,pobject_expiredate_scr_ch,,view_field
5887,,0,,2014-06-21 10:12:00,2099-12-31,2014-06-21 10:12:00,pobject_id_scr_ch,,view_field
5888,,0,,2014-06-21 10:12:00,2099-12-31,2014-06-21 10:12:00,screenlevel_id_ch,,view_field
5889,,0,,2014-06-21 10:12:00,2099-12-31,2014-06-21 10:12:00,screenlevel_expiredate_ch,,view_field
5901,,0,"127.0.0.1",2014-06-21 17:36:51,2099-12-31,2014-07-19 06:11:00,prjnos,引当て制限テーブル,tbl
5902,auto_crt,0,,2014-06-21 17:50:34,2099-12-31,2014-06-21 17:50:34,r_prjnos,,screen
5903,auto_crt,0,,2014-06-21 17:53:02,2099-12-31,2014-06-21 17:53:02,r_prjnos,,view
5904,,0,,2014-06-21 17:54:07,2099-12-31,2014-06-21 17:54:07,prjno_chrgperson_id,,view_field
5905,,0,,2014-06-21 17:54:07,2099-12-31,2014-06-21 17:54:07,prjno_name,,view_field
5906,,0,,2014-06-21 17:54:07,2099-12-31,2014-06-21 17:54:07,prjno_sno,,view_field
5907,,0,,2014-06-21 17:54:07,2099-12-31,2014-06-21 17:54:07,prjno_person_id_upd,,view_field
5908,,0,,2014-06-21 17:54:08,2099-12-31,2014-06-21 17:54:08,prjno_updated_at,,view_field
5909,,0,,2014-06-21 17:54:08,2099-12-31,2014-06-21 17:54:08,prjno_created_at,,view_field
5910,,0,,2014-06-21 17:54:08,2099-12-31,2014-06-21 17:54:08,prjno_update_ip,,view_field
5911,,0,,2014-06-21 17:54:08,2099-12-31,2014-06-21 17:54:08,prjno_expiredate,,view_field
5912,,0,,2014-06-21 17:54:08,2099-12-31,2014-06-21 17:54:08,prjno_remark,,view_field
5913,,0,,2014-06-21 17:54:08,2099-12-31,2014-06-21 17:54:08,prjno_id,,view_field
5921,,0,,2014-06-21 22:42:15,2099-12-31,2014-06-21 22:42:15,sno_prj,まとめkey,tbl_field
5941,,0,,2014-06-22 01:49:26,2099-12-31,2014-06-22 01:49:26,arvsch_sno_prj,,view_field
5942,,0,,2014-06-22 06:41:51,2099-12-31,2014-06-22 06:41:51,shpsch_sno_prj,,view_field
5961,,0,,2014-06-22 10:14:56,2099-12-31,2014-06-22 10:14:56,facilities,,tbl
5962,,0,,2014-06-22 10:16:15,2099-12-31,2014-06-22 10:30:32,fcoperators,facilities operator,tbl
5963,,0,,2014-06-22 10:21:55,2099-12-31,2014-06-22 10:23:22,wage,"千円/一時間単位
",tbl_field
5964,,0,,2014-06-22 10:42:18,2099-12-31,2014-06-22 10:42:18,persons_id,,tbl_field
5965,auto_crt,0,,2014-06-22 10:45:29,2099-12-31,2014-06-22 10:45:29,r_fcoperators,,screen
5966,auto_crt,0,,2014-06-22 10:45:43,2099-12-31,2014-06-22 10:45:43,r_fcoperators,,view
5967,,0,,2014-06-22 11:25:09,2099-12-31,2014-06-22 11:25:09,fcoperator_id,,view_field
5968,,0,,2014-06-22 11:25:09,2099-12-31,2014-06-22 11:25:09,fcoperator_person_id,,view_field
5969,,0,,2014-06-22 11:25:09,2099-12-31,2014-06-22 11:25:09,loca_id_sect,,view_field
5970,,0,,2014-06-22 11:25:09,2099-12-31,2014-06-22 11:25:09,fcoperator_wage,,view_field
5971,,0,,2014-06-22 11:25:09,2099-12-31,2014-06-22 11:25:09,fcoperator_person_id_upd,,view_field
5972,,0,,2014-06-22 11:25:09,2099-12-31,2014-06-22 11:25:09,fcoperator_updated_at,,view_field
5973,,0,,2014-06-22 11:25:09,2099-12-31,2014-06-22 11:25:09,fcoperator_created_at,,view_field
5974,,0,,2014-06-22 11:25:09,2099-12-31,2014-06-22 11:25:09,fcoperator_update_ip,,view_field
5975,,0,,2014-06-22 11:25:09,2099-12-31,2014-06-22 11:25:09,fcoperator_expiredate,,view_field
5976,,0,,2014-06-22 11:25:09,2099-12-31,2014-06-22 11:25:09,fcoperator_remark,,view_field
5977,,0,,2014-06-22 11:25:52,2099-12-31,2014-06-22 11:25:52,loca_id_sect_dflt,,view_field
5981,,0,,2014-06-22 11:55:01,2099-12-31,2014-06-22 11:58:11,chrgpersons_id_dflt,,tbl_field
6001,,0,,2014-06-22 15:36:49,2099-12-31,2014-06-22 15:36:49,loca_id_sect_chrg_dflt,,view_field
6002,,0,,2014-06-22 15:36:50,2099-12-31,2014-06-22 15:36:50,loca_code_sect_chrg_dflt,,view_field
6003,,0,,2014-06-22 15:36:50,2099-12-31,2014-06-22 15:36:50,loca_name_sect_chrg_dflt,,view_field
6004,,0,,2014-06-22 15:36:50,2099-12-31,2014-06-22 15:36:50,usergroup_code_chrg_dflt,,view_field
6005,,0,,2014-06-22 15:36:50,2099-12-31,2014-06-22 15:36:50,person_expiredate_chrg_dflt,,view_field
6006,,0,,2014-06-22 15:36:50,2099-12-31,2014-06-22 15:36:50,cust_chrgperson_id_dflt,,view_field
6007,,0,,2014-06-22 15:36:51,2099-12-31,2014-06-22 15:36:51,chrgperson_expiredate_dflt,,view_field
6008,,0,,2014-06-22 15:36:51,2099-12-31,2014-06-22 15:36:51,chrgperson_remark_dflt,,view_field
6009,,0,,2014-06-22 15:36:51,2099-12-31,2014-06-22 15:36:51,chrgperson_id_dflt,,view_field
6010,,0,,2014-06-22 15:36:51,2099-12-31,2014-06-22 15:36:51,chrgperson_person_id_chrg_dflt,,view_field
6011,,0,,2014-06-22 15:36:51,2099-12-31,2014-06-22 15:36:51,person_id_chrg_dflt,,view_field
6012,,0,,2014-06-22 15:36:51,2099-12-31,2014-06-22 15:36:51,person_code_chrg_dflt,,view_field
6013,,0,,2014-06-22 15:36:51,2099-12-31,2014-06-22 15:36:51,person_name_chrg_dflt,,view_field
6014,,0,,2014-06-22 15:36:51,2099-12-31,2014-06-22 15:36:51,person_email_chrg_dflt,,view_field
6015,,0,,2014-06-22 17:00:27,2099-12-31,2014-06-22 17:00:27,sects_id,,tbl_field
6016,,0,,2014-06-22 17:54:36,2099-12-31,2014-06-22 17:54:36,persons_idupd,,view_field
6017,,0,,2014-06-22 18:01:23,2099-12-31,2014-06-22 18:01:23,person_person_id_upd,,view_field
6021,,0,,2014-06-22 19:51:55,2099-12-31,2014-06-22 19:51:55,person_usergroup_id,,view_field
6022,,0,,2014-06-22 19:51:55,2099-12-31,2014-06-22 19:51:55,person_screenlevel_id,,view_field
6023,,0,,2014-06-22 19:51:55,2099-12-31,2014-06-22 19:51:55,person_sect_id,,view_field
6024,,0,,2014-06-22 19:51:55,2099-12-31,2014-06-22 19:51:55,loca_id_sects,,view_field
6041,,0,,2014-06-26 00:02:44,2099-12-31,2014-06-26 00:02:44,requireope,"opeitmsにリンク
物作りに必要な人と道具等",tbl
6042,,0,,2014-06-26 00:05:08,2099-12-31,2014-06-26 00:05:08,cost,,tbl_field
6043,,0,,2014-06-26 00:11:28,2099-12-31,2014-06-26 00:11:28,r_facilities,,view
6044,,0,,2014-06-26 00:12:36,2099-12-31,2014-06-26 00:12:36,r_facilities,,screen
6061,,0,,2014-06-26 22:13:15,2099-12-31,2014-06-29 20:51:40,makings,加工、組立に必要な人と設備,tbl
6062,,0,,2014-06-26 22:44:15,2099-12-31,2014-06-26 22:46:38,units_id_mk,makingの各設備，他人毎の必要時間の単位,tbl_field
6081,,0,,2014-06-27 23:13:35,2099-12-31,2014-06-27 23:13:35,seltbls,"項目にtblnameがある時,選択できるテーブルと選択されたテーブルで使用される項目を
hashで記述。各テーブルの項目順は,テーブル間で整合が取れていること。
",tbl_field
6101,,0,,2014-06-27 23:21:50,2099-12-31,2014-06-27 23:21:50,blktb_seltbls,,view_field
6102,,0,,2014-06-27 23:21:50,2099-12-31,2014-06-27 23:21:50,pobject_expiredate_tbl,,view_field
6121,,0,,2014-06-28 10:42:00,2099-12-31,2014-06-28 10:42:00,vfcode,tblnameを項目に持つテーブルのtblnameに含まれる項目「code」の代用,tbl_field
6122,,0,,2014-06-28 10:42:44,2099-12-31,2014-06-28 10:42:44,vfname,tblnameを項目に持つテーブルのtblnameに含まれる項目「name」の代用,tbl_field
6123,,0,,2014-06-28 10:43:17,2099-12-31,2014-06-28 10:43:17,vfwage,tblnameを項目に持つテーブルのtblnameに含まれる項目「wage」の代用,tbl_field
6124,,0,,2014-06-28 12:26:41,2099-12-31,2014-06-28 12:26:41,viewflmk,view field 作成用項目,tbl_field
6125,,0,,2014-06-28 12:35:49,2099-12-31,2014-06-28 12:35:49,fieldcode_viewflmk,,view_field
6141,,0,,2014-06-28 13:10:48,2099-12-31,2014-06-28 13:10:48,fieldcode_dataprecision,,view_field
6181,,0,,2014-06-28 21:50:32,2099-12-31,2014-06-28 21:50:32,usergroup_expiredate_chrg,,view_field
6182,,0,,2014-06-28 21:50:33,2099-12-31,2014-06-28 21:50:33,usergroup_remark_chrg,,view_field
6183,,0,,2014-06-28 21:50:33,2099-12-31,2014-06-28 21:50:33,usergroup_id_chrg,,view_field
6184,,0,,2014-06-28 21:50:33,2099-12-31,2014-06-28 21:50:33,person_screenlevel_id_chrg,,view_field
6185,,0,,2014-06-28 21:50:33,2099-12-31,2014-06-28 21:50:33,screenlevel_id_chrg,,view_field
6186,,0,,2014-06-28 21:50:33,2099-12-31,2014-06-28 21:50:33,screenlevel_remark_chrg,,view_field
6187,,0,,2014-06-28 21:50:33,2099-12-31,2014-06-28 21:50:33,screenlevel_expiredate_chrg,,view_field
6188,,0,,2014-06-28 21:50:33,2099-12-31,2014-06-28 21:50:33,person_sect_id_chrg,,view_field
6189,,0,,2014-06-28 21:50:33,2099-12-31,2014-06-28 21:50:33,sect_id_chrg,,view_field
6190,,0,,2014-06-28 21:50:33,2099-12-31,2014-06-28 21:50:33,loca_id_sects_chrg,,view_field
6191,,0,,2014-06-28 21:50:33,2099-12-31,2014-06-28 21:50:33,loca_code_sects_chrg,,view_field
