"id","screens_id","selection","hideflg","seqno","rowpos","colpos","width","type","dataprecision","datascale","indisp","editable","maxvalue","minvalue","edoptsize","edoptmaxlength","edoptrow","edoptcols","edoptvalue","sumkey","crtfield","expiredate","remark","persons_id_upd","update_ip","created_at","updated_at","pobjects_id_sfd","tblfields_id","paragraph","formatter","contents","subindisp"
230227,2431,1,0,150,0,0,300,varchar,0,0,0,0,0,0,0,50,0,0,"0", ,prjno,2099-12-31,auto add otherview  screenfield --->r_inspords prjno_code_chil,0,"",2020-01-22 15:42:39,2020-01-22 15:42:39,15846,1782,"","","",""
230228,2431,1,0,150,0,0,300,varchar,0,0,0,0,0,0,0,50,0,0,"0", ,prjno,2099-12-31,auto add otherview  screenfield --->r_inspords prjno_code,0,"",2020-01-22 15:42:39,2020-01-22 15:42:39,10261,5641,"","","",""
230229,2431,1,0,150,0,0,100,varchar,0,0,0,0,0,0,0,50,0,0,"0", ,chrg,2099-12-31,auto add otherview  screenfield --->r_inspords scrlv_code_chrg,0,"",2020-01-22 15:42:39,2020-01-22 15:42:39,6475,3189,"","","",""
230230,2431,1,0,150,0,0,100,varchar,0,0,0,0,0,0,0,200,0,0,"0", ,chrg,2099-12-31,auto add otherview  screenfield --->r_inspords loca_code_sect_chrg,0,"",2020-01-22 15:42:39,2020-01-22 15:42:39,5403,4914,"","","",""
230231,2431,1,0,150,0,0,200,varchar,0,0,0,0,0,0,0,100,0,0,"0", ,chrg,2099-12-31,auto add otherview  screenfield --->r_inspords loca_name_sect_chrg,0,"",2020-01-22 15:42:39,2020-01-22 15:42:39,5404,4915,"","","",""
230232,2431,1,0,150,0,0,100,varchar,0,0,0,0,0,0,0,10,0,0,"0", ,chrg,2099-12-31,auto add otherview  screenfield --->r_inspords person_code_chrg,0,"",2020-01-22 15:42:39,2020-01-22 15:42:39,428,5751,"","","",""
230233,2431,1,0,150,0,0,200,varchar,0,0,0,0,0,0,0,50,0,0,"0", ,chrg,2099-12-31,auto add otherview  screenfield --->r_inspords person_name_chrg,0,"",2020-01-22 15:42:39,2020-01-22 15:42:39,388,5752,"","","",""
318080,10,0,0,500,20,2,120,varchar,0,0,0,0,0,0,30,20,0,0,"0",,loca_custrcvplc,2099-12-31,,0,,2021-04-16 22:03:01,2021-04-17 17:54:45,993,4923,"","",,""
318081,10,0,0,500,3,1,300,varchar,0,0,0,0,0,0,30,50,0,0,"0",,loca_custrcvplc,2099-12-31,,0,,2021-04-16 22:03:01,2021-04-17 17:54:45,985,4916,"","",,""
225569,25,0,0,792,0,0,100,char,0,0,0,0,0,0,0,1,0,0,"0", ,opeitm,2099-12-31,auto add otherview  screenfield --->r_purords opeitm_acceptance_proc,0,"",2020-01-07 15:36:06,2021-04-17 20:04:41,18485,100556,"","","",""
225561,25,0,0,791,0,0,100,char,0,0,0,0,0,0,0,1,0,0,"0", ,opeitm,2099-12-31,auto add otherview  screenfield --->r_purords opeitm_stktaking_proc,0,"",2020-01-07 15:36:06,2021-04-17 20:04:41,18484,9780,"","","",""
230234,2431,0,0,300,0,0,200,varchar,0,0,0,0,0,0,0,50,0,0,"0", ,chrg,2099-12-31,auto add otherview  screenfield --->r_inspords person_email_chrg,0,"",2020-01-22 15:42:39,2020-01-22 15:42:39,466,5755,"","","",""
